0.01344,0.030135294,0.026452728,-0.05559936,0.036120936,-0.07075146,0.033600148,0.0055481256,-0.028179683,0.022625128,0.0063961386,-0.028412458,0.02202128,normal
0.01365,0.029532615,0.030127108,-0.05862025,0.03870986,-0.06953999,0.029769665,0.0085066985,-0.02952001,0.021007529,0.009309556,-0.029690396,0.02038425,normal
0.01386,0.02845804,0.03402113,-0.061410904,0.040755358,-0.06794816,0.026103469,0.011484198,-0.03062093,0.01913205,0.01223851,-0.030736148,0.018499102,normal
0.01407,0.026917953,0.03807956,-0.06392591,0.042252123,-0.06598937,0.022630755,0.014440502,-0.031459827,0.017015984,0.015144376,-0.031525742,0.016381124,normal
0.01428,0.024797367,0.04229873,-0.066042066,0.043220177,-0.06366272,0.0193328,0.01733807,-0.03202033,0.014680162,0.017992415,-0.03204186,0.014047786,normal
0.01449,0.022148805,0.04661463,-0.06773604,0.04364026,-0.061020564,0.016286781,0.020132447,-0.03228658,0.012153027,0.02073427,-0.032266706,0.011528728,normal
0.0147,0.019088231,0.05094853,-0.06903742,0.043541435,-0.058162764,0.013567789,0.022792099,-0.032256737,0.0094646,0.023339571,-0.032195892,0.008850253,normal
0.01491,0.015649319,0.05522547,-0.06990382,0.043018863,-0.055184007,0.011176662,0.025281668,-0.03192404,0.0066434448,0.025784658,-0.03182777,0.006035295,normal
0.01512,0.011816451,0.059365112,-0.070244215,0.042244755,-0.052172698,0.0090274755,0.027568739,-0.031286765,0.0037203638,0.028042186,-0.03116427,0.0031128149,normal
0.01533,0.0077048047,0.06326807,-0.07007345,0.041274153,-0.049188655,0.00711426,0.029621294,-0.030349802,7.3203427E-4,0.030078283,-0.030205717,1.1737698E-4,normal
0.01554,0.0033583723,0.06689733,-0.069402225,0.04009945,-0.04623715,0.005439181,0.031417407,-0.029127527,-0.002284933,0.031880833,-0.028963836,-0.0029273396,normal
0.01575,-0.0012232108,0.07024512,-0.06823048,0.038780276,-0.04337202,0.0039857295,0.0329444,-0.027634788,-0.005303129,0.033431474,-0.02745149,-0.0059899474,normal
0.01596,-0.0060708662,0.07332248,-0.06654764,0.037440293,-0.040605757,0.0026448201,0.034199063,-0.025887929,-0.008302744,0.034716528,-0.025684215,-0.009041623,normal
0.01617,-0.011011535,0.076034576,-0.06442147,0.036099296,-0.037908517,0.0013663454,0.035180975,-0.023909058,-0.011261584,0.035722435,-0.023676325,-0.012054492,normal
0.01638,-0.015987936,0.0783878,-0.061910007,0.03473094,-0.035241224,1.3945294E-4,0.035886467,-0.02171464,-0.014159636,0.036431823,-0.021442508,-0.014996922,normal
0.01659,-0.020875638,0.080344565,-0.059088424,0.033384435,-0.03262406,-0.0010598475,0.036322135,-0.019330863,-0.016977683,0.036842976,-0.019002704,-0.017847568,normal
0.0168,-0.025706122,0.08191456,-0.05592588,0.0321513,-0.030103244,-0.0022660487,0.036488634,-0.01677792,-0.019696387,0.036963403,-0.016380701,-0.020590499,normal
0.01701,-0.030386763,0.08302735,-0.052439786,0.030909726,-0.027603917,-0.0034305104,0.03638865,-0.014075829,-0.0222981,0.0367976,-0.013602247,-0.02320385,normal
0.01722,-0.034738008,0.08360351,-0.04873757,0.029577034,-0.025139635,-0.0044602132,0.0360304,-0.011245488,-0.024770612,0.03633877,-0.010684843,-0.025663134,normal
0.01743,-0.038746722,0.08364555,-0.04483793,0.028138485,-0.022737429,-0.005311204,0.035420276,-0.008309864,-0.027097007,0.03561304,-0.007664071,-0.027959067,normal
0.01764,-0.042524695,0.0832211,-0.040702447,0.026613263,-0.020393971,-0.0060100043,0.034565896,-0.005293082,-0.02926077,0.034624696,-0.0045639137,-0.030071994,normal
0.01785,-0.04603773,0.082354315,-0.03639128,0.024953771,-0.018075183,-0.00655646,0.03346428,-0.002209708,-0.031244148,0.03338172,-0.0014083025,-0.0319851,normal
0.01806,-0.049179155,0.081047535,-0.032023665,0.023098424,-0.015803432,-0.006873451,0.03211431,9.2498894E-4,-0.03303038,0.03191011,0.001773383,-0.03369476,normal
0.01827,-0.051900018,0.079310924,-0.027655594,0.020994747,-0.013539763,-0.0069528376,0.030544236,0.0040749786,-0.03461175,0.030215804,0.004962605,-0.03518849,normal
0.01848,-0.05420188,0.07719912,-0.023339402,0.018727403,-0.011301063,-0.0068569714,0.028767582,0.007219545,-0.035980534,0.02830519,0.008139288,-0.036453463,normal
0.01869,-0.056153517,0.074805155,-0.019096147,0.016410802,-0.009175724,-0.006604053,0.026781406,0.010348327,-0.037123553,0.026196547,0.01128061,-0.037485372,normal
0.0189,-0.05774258,0.07216045,-0.014953378,0.014022632,-0.007217421,-0.0061153327,0.02460323,0.013435969,-0.0380333,0.023900136,0.014367744,-0.038275167,normal
0.01911,-0.058827687,0.06917759,-0.010958861,0.011490127,-0.005372724,-0.0053701205,0.022250747,0.016460402,-0.038704947,0.021439677,0.017373988,-0.03882028,normal
0.01932,-0.05950598,0.06592533,-0.0070925364,0.008838713,-0.003671557,-0.00436166,0.019730074,0.019406607,-0.039129816,0.018835586,0.020280305,-0.039121926,normal
0.01953,-0.0599498,0.06252178,-0.003306212,0.0061842743,-0.0022006049,-0.0031187409,0.017055124,0.022255002,-0.039302386,0.016095154,0.023075964,-0.039176747,normal
0.01974,-0.060173113,0.05902841,3.540027E-4,0.0035075399,-9.641719E-4,-0.0016149728,0.014234319,0.024990546,-0.03921621,0.013232409,0.025740884,-0.03897859,normal
0.01995,-0.060163338,0.055449862,0.0038701089,7.170311E-4,8.266939E-5,1.8278547E-4,0.011280979,0.02759647,-0.038868107,0.010272917,0.028250916,-0.038528513,normal
0.02016,-0.060008053,0.05182187,0.0072879745,-0.0021165772,8.920548E-4,0.0022471005,0.008206314,0.03005437,-0.038250778,0.0072233323,0.030595234,-0.037822187,normal
0.02037,-0.059775133,0.04816764,0.010647547,-0.004846689,0.0014107983,0.0044907797,0.005029054,0.03234567,-0.037364468,0.004095552,0.032762196,-0.03686041,normal
0.02058,-0.059379276,0.044443045,0.01392064,-0.0074253185,0.0015959742,0.006911984,0.0017752734,0.034446057,-0.03621114,9.015435E-4,0.03474127,-0.035644814,normal
0.02079,-0.058761362,0.04066434,0.017032336,-0.009773937,0.0014030689,0.009476374,-0.0015332409,0.03633864,-0.03479539,-0.002332652,0.036515478,-0.034184404,normal
0.021,-0.057813097,0.036797754,0.019909626,-0.011758653,8.282028E-4,0.012049717,-0.0048652194,0.03800197,-0.033127498,-0.005587598,0.03807283,-0.03248604,normal
0.02121,-0.05652646,0.032886036,0.022511277,-0.01330072,-9.882795E-5,0.014521437,-0.008186157,0.039420582,-0.031226452,-0.008844497,0.039403837,-0.03055922,normal
0.02142,-0.054877777,0.02897784,0.024764862,-0.014427711,-0.0013078534,0.016849943,-0.011476065,0.040586736,-0.02910409,-0.012073727,0.040490847,-0.028416213,normal
0.02163,-0.052868634,0.025135195,0.026605614,-0.015124706,-0.002787933,0.019012267,-0.014701538,0.041489203,-0.026782881,-0.015242723,0.041322634,-0.026078291,normal
0.02184,-0.05053585,0.021371119,0.028053552,-0.015476858,-0.0044309995,0.020978866,-0.017833358,0.04212193,-0.024286209,-0.0183183,0.04188972,-0.023568653,normal
0.02205,-0.0480006,0.017740898,0.029166967,-0.015536615,-0.0061985524,0.022769922,-0.020856956,0.04248901,-0.02163211,-0.021274492,0.04218767,-0.02090962,normal
0.02226,-0.045311633,0.014272331,0.029972697,-0.015395799,-0.008041708,0.024425097,-0.023753641,0.042590067,-0.018838987,-0.024101667,0.042223815,-0.018117694,normal
0.02247,-0.042498823,0.01098035,0.0304837,-0.015156154,-0.009953338,0.026044386,-0.026491689,0.042421967,-0.015935045,-0.026780581,0.04199842,-0.015212743,normal
0.02268,-0.039585005,0.007852409,0.030734537,-0.014869179,-0.011886409,0.027638996,-0.029053604,0.041989222,-0.012942255,-0.029292945,0.041513633,-0.012215376,normal
0.02289,-0.03665854,0.0049611237,0.030738955,-0.014420612,-0.013896437,0.029156554,-0.0314308,0.041300733,-0.009878037,-0.031625368,0.04077613,-0.009145665,normal
0.0231,-0.033686426,0.002292701,0.030482642,-0.013772211,-0.015960181,0.030534485,-0.03361995,0.040370565,-0.0067595695,-0.033764124,0.039795984,-0.0060271607,normal
0.02331,-0.030636936,-1.285786E-4,0.029912341,-0.013050449,-0.01802398,0.031830274,-0.0356156,0.039207354,-0.003601301,-0.035703912,0.03858441,-0.002875501,normal
0.02352,-0.027523842,-0.002295347,0.029031431,-0.012293898,-0.02007665,0.033068743,-0.037412297,0.037822448,-4.1976152E-4,-0.037436202,0.037148036,2.9361647E-4,normal
0.02373,-0.02456606,-0.004103787,0.027944641,-0.011434878,-0.0221534,0.03422221,-0.039013315,0.03623013,0.0027740463,-0.038954683,0.035498288,0.0034618047,normal
0.02394,-0.021908512,-0.0055700736,0.02681061,-0.01050885,-0.024240138,0.035319705,-0.040419657,0.03444463,0.0059667877,-0.040259816,0.03364911,0.0066157957,normal
0.02415,-0.019488228,-0.006795661,0.02566905,-0.009598654,-0.026321702,0.036427338,-0.041635744,0.032476805,0.009151968,-0.041357093,0.031617504,0.009744402,normal
0.02436,-0.017394103,-0.007761601,0.024585051,-0.008729661,-0.028430318,0.037604168,-0.042671926,0.030338801,0.012327895,-0.042245455,0.029414821,0.012835065,normal
0.02457,-0.015671251,-0.008504836,0.023645999,-0.0078183,-0.03062594,0.038829952,-0.043519054,0.028033022,0.015482443,-0.042943805,0.027059318,0.015888568,normal
0.02478,-0.014275849,-0.009068425,0.022857774,-0.0067581064,-0.03291263,0.040005308,-0.044173624,0.025566684,0.01860459,-0.043461222,0.024563452,0.018901454,normal
0.02499,-0.01310527,-0.009519543,0.022187576,-0.005511347,-0.03526112,0.041064322,-0.04464102,0.022950027,0.021689465,-0.04379098,0.021932865,0.021861648,normal
0.0252,-0.012058421,-0.009901695,0.021577595,-0.0039790645,-0.037716694,0.041948397,-0.044913348,0.020184297,0.024727616,-0.043943588,0.019179814,0.02476756,normal
0.02541,-0.011087442,-0.010237477,0.02100169,-0.002114472,-0.04025861,0.04258665,-0.044993974,0.017277142,0.027714845,-0.043913476,0.016306419,0.027611218,normal
0.02562,-0.010173335,-0.010563732,0.020479184,9.636664E-5,-0.042866457,0.042939186,-0.04487816,0.014237023,0.030637989,-0.04369208,0.01331654,0.030380461,normal
0.02583,-0.009227399,-0.010965135,0.020005247,0.0025890397,-0.045504436,0.043030575,-0.044544913,0.011064232,0.033475865,-0.043283045,0.010216971,0.033071753,normal
0.02604,-0.008117304,-0.011515914,0.019516794,0.005290404,-0.04811965,0.04288258,-0.04397446,0.007758806,0.03620911,-0.042676717,0.007010203,0.035672523,normal
0.02625,-0.006883292,-0.012142796,0.018973364,0.008274041,-0.05071109,0.04242993,-0.04315981,0.004332836,0.03881874,-0.041856896,0.003700395,0.038162448,normal
0.02646,-0.0055413493,-0.012795274,0.01834784,0.011567395,-0.053251985,0.04161564,-0.04209473,7.998412E-4,0.04128492,-0.040815327,2.9554468E-4,0.040525578,normal
0.02667,-0.0039093886,-0.013508537,0.017500997,0.015076861,-0.055651426,0.04043539,-0.040767554,-0.002829344,0.043585345,-0.03953799,-0.0031986826,0.04274264,normal
0.02688,-0.0019089895,-0.014239918,0.016312504,0.018676275,-0.05780311,0.038902104,-0.03917385,-0.0065376507,0.045698524,-0.038006198,-0.006775445,0.044788517,normal
0.02709,3.7403667E-4,-0.014893276,0.014768045,0.022374844,-0.059725117,0.03702879,-0.037302013,-0.010308294,0.04759645,-0.036216967,-0.010417807,0.04664281,normal
0.0273,0.0028623673,-0.015430101,0.012907304,0.026241401,-0.061447326,0.03479115,-0.035151042,-0.0141231725,0.049259778,-0.034160312,-0.014112211,0.04828124,normal
0.02751,0.005525789,-0.015832784,0.010746077,0.030149005,-0.062887475,0.032229524,-0.032726374,-0.017958995,0.05067063,-0.031822175,-0.01784098,0.049672678,normal
0.02772,0.008327425,-0.016076261,0.008289696,0.03398899,-0.064025745,0.029426347,-0.030033844,-0.021789612,0.051808894,-0.029203821,-0.021577708,0.050792024,normal
0.02793,0.011190518,-0.016094478,0.0055411393,0.037786096,-0.06490573,0.026403178,-0.027081756,-0.02558932,0.052657124,-0.02630277,-0.025298977,0.05161325,normal
0.02814,0.01395667,-0.01578817,0.002559817,0.04156892,-0.06548272,0.02308768,-0.023873044,-0.02933612,0.053196125,-0.02312359,-0.028978923,0.052114703,normal
0.02835,0.01651204,-0.015089928,-6.078021E-4,0.045359932,-0.06574586,0.019447487,-0.020427527,-0.03299509,0.053410694,-0.019676413,-0.03259116,0.0522802,normal
0.02856,0.018918086,-0.0140501885,-0.003973639,0.049105532,-0.06566912,0.015506801,-0.016755002,-0.03654131,0.05328537,-0.01598308,-0.036101136,0.05209758,normal
0.02877,0.021103349,-0.012637726,-0.0074917865,0.052810404,-0.06525123,0.011262013,-0.012863986,-0.03995258,0.052806344,-0.012060899,-0.039475366,0.05155015,normal
0.02898,0.022928141,-0.010838403,-0.011035902,0.056425914,-0.06443483,0.006714354,-0.008775631,-0.043198902,0.05196501,-0.007942339,-0.04267614,0.050632324,normal
0.02919,0.024302687,-0.008648262,-0.014517385,0.05990916,-0.06323187,0.0019253453,-0.004509253,-0.046253145,0.050753307,-0.0036702508,-0.045664582,0.049348034,normal
0.0294,0.025258409,-0.006149377,-0.01788514,0.06314197,-0.06162145,-0.0029960775,-9.198543E-5,-0.04908797,0.049171053,7.3442986E-4,-0.04841778,0.047695182,normal
0.02961,0.025734546,-0.0033803969,-0.021047192,0.06599109,-0.059555765,-0.007961673,0.0044479854,-0.05167512,0.047218546,0.0052372045,-0.05090834,0.04568073,normal
0.02982,0.025767542,-4.3218274E-4,-0.023950841,0.06846681,-0.057053115,-0.012964132,0.009077854,-0.053986557,0.04490031,0.009798194,-0.053108685,0.043317266,normal
0.03003,0.025405215,0.0026329653,-0.02658518,0.07058941,-0.054149237,-0.017991288,0.013757691,-0.055994287,0.04222856,0.014388813,-0.05499828,0.040613014,normal
0.03024,0.024695542,0.0058091637,-0.028992934,0.07227397,-0.050818503,-0.02299613,0.018454574,-0.057676785,0.03921432,0.018973945,-0.056557335,0.03758429,normal
0.03045,0.023728201,0.009039456,-0.031213742,0.0734848,-0.047055848,-0.027958322,0.023127452,-0.05901057,0.035875414,0.023513503,-0.05776535,0.034250703,normal
0.03066,0.022556473,0.012280012,-0.033258032,0.07428306,-0.042919587,-0.032881174,0.027743658,-0.059978668,0.03222759,0.027988248,-0.058615763,0.030624334,normal
0.03087,0.021154927,0.01551109,-0.035081837,0.07464325,-0.03839675,-0.037751336,0.032273605,-0.06057015,0.02828947,0.032362595,-0.059092604,0.026724972,normal
0.03108,0.01959191,0.018699331,-0.036718246,0.074466825,-0.03350549,-0.04245218,0.036681358,-0.060769167,0.024081536,0.03659499,-0.05918084,0.022579577,normal
0.03129,0.017915947,0.021793032,-0.038161933,0.07375349,-0.028313681,-0.046906725,0.040929362,-0.060562998,0.019628666,0.040659614,-0.058876183,0.018209472,normal
0.0315,0.016032416,0.024827622,-0.039345242,0.07254308,-0.022865994,-0.051103115,0.044991348,-0.05995042,0.014955886,0.044541348,-0.058178686,0.013629558,normal
0.03171,0.013960085,0.027758721,-0.04024182,0.070864856,-0.01715751,-0.055074647,0.04883472,-0.058924697,0.0100891795,0.04821196,-0.057084806,0.00886472,normal
0.03192,0.011774626,0.030565964,-0.040909152,0.06871716,-0.011239733,-0.058776375,0.05241736,-0.057478305,0.0050630844,0.05164471,-0.055590823,0.0039382535,normal
0.03213,0.009428518,0.033296563,-0.04134977,0.06609172,-0.0051693297,-0.062147815,0.05570634,-0.0556127,-8.836297E-5,0.05481031,-0.05369897,-0.0011184188,normal
